LAST_UPDATE_DT,NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,PX_LAST,CHG_NET_YTD,EQY_DVD_YLD_IND,EQY_BETA,PE_RATIO,CUR_MKT_CAP,BOARD_SIZE,PCT_WOMEN_ON_BOARD,NUMBER_OF_WOMEN_ON_BOARD,BOARD_AVERAGE_TENURE,BOARD_AVERAGE_AGE,NUMBER_OF_DIRECTORS_ON_BOARD,PERCENTAGE_OF_FEMALE_EXECUTIVES,FEMALE_CHAIRPERSON_OR_EQUIVALENT,FEMALE_CEO_OR_EQUIVALENT,AVERAGE_BOD_TOTAL_COMPENSATION
2019-11-18,VERIZON COMMUNICATIONS INC,Communications,Telecommunications,Telephone-Integrated,59.44,3.219999,4.139323638140624,0.7531120181083679,11.615168704605574,245831013382.96002,12,33.33330154418945,4,5.708330154418945,61.66669845581055,10,20,FALSE,FALSE,308773.9166666667
2019-11-18,WABTEC CORP,Industrial,Machinery-Diversified,Machinery-General Indust,78.87,8.62,0.6085964108928159,1.2174248695373535,18.76122241873992,15117997355.34,12,8.333330154418945,1,11.425000190734863,65.75,10,0,FALSE,FALSE,242202.22222222222
2019-11-18,WATERS CORP,Industrial,Electronics,Instruments-Scientific,216.34,27.69001,NA,1.0331398248672485,25.014877960010956,13939733120.179998,10,30,3,13.08329963684082,62.099998474121094,10,22.222200393676758,FALSE,FALSE,269820.3333333333
2019-11-18,WALGREENS BOOTS ALLIANCE INC,"Consumer, Cyclical",Retail,Retail-Drug Store,61.94,-6.390002,2.9549492054179627,1.0315265655517578,12.538390192668743,55283998583.24,11,27.2726993560791,3,9.477270126342773,64.27269744873047,11,33.33330154418945,FALSE,FALSE,340068.44444444444
2019-11-18,WELLCARE HEALTH PLANS INC,"Consumer, Non-cyclical",Healthcare-Services,Medical-HMO,318.06,81.97,NA,0.8877161741256714,23.963345525858447,16007200272.720001,11,18.181800842285156,2,6.620369911193848,62.63639831542969,9,27.2726993560791,FALSE,FALSE,265958.54545454547
2019-11-18,WESTERN DIGITAL CORP,Technology,Computers,Computers-Memory Devices,49.51,12.54,4.039587962027873,1.2302608489990234,NA,14724498527.85,10,30,3,9.858329772949219,62.599998474121094,10,16.66670036315918,FALSE,FALSE,357572
2019-11-18,WEC ENERGY GROUP INC,Utilities,Electric,Electric-Integrated,87.95,18.69,2.6836478224878615,0.456406831741333,25.41907426249774,27742560580.25,15,20,3,9.358969688415527,66.33329772949219,13,20,FALSE,FALSE,232092.46153846153
2019-11-18,WELLTOWER INC,Financial,REITS,REITS-Health Care,84.82,15.41,4.102805964481828,0.5089907646179199,64.60472805371913,34419921817.53999,12,33.33330154418945,4,10.842599868774414,64.25,9,20,FALSE,FALSE,238241.33333333334
2019-11-18,WELLS FARGO & CO,Financial,Banks,Super-Regional Banks-US,54,7.919998,3.777777707135236,1.0318776369094849,12.618980629397363,228385396962,12,41.66669845581055,5,3.5952401161193848,63.41669845581055,14,30,TRUE,FALSE,306761.6
2019-11-18,WHIRLPOOL CORP,"Consumer, Cyclical",Home Furnishings,Appliances,143.16,36.29,3.3528920024691695,1.1242592334747314,8.351501094901213,9047679932.16,14,14.285699844360352,2,9.044870376586914,62.4286003112793,13,0,FALSE,FALSE,282390.6666666667
2019-11-18,WILLIS TOWERS WATSON PLC,Financial,Insurance,Insurance Brokers,187.85,35.99,1.3840829942148354,0.930414080619812,26.162115434117798,24152382822.1,10,30,3,6.555560111999512,71.19999694824219,9,21.428600311279297,FALSE,FALSE,329318.55555555556
2019-11-18,WASTE MANAGEMENT INC,Industrial,Environmental Control,Non-hazardous Waste Disp,112.4,23.41,1.8241679589929565,0.7614390850067139,26.13516519583793,47684710880,8,25,2,9.814809799194336,65.5,9,30,FALSE,FALSE,285382.5
2019-11-18,WILLIAMS COS INC,Energy,Pipelines,Pipelines,22.3,0.2500008,6.816143412226519,0.9762227535247803,21.621683773711666,27028689042.8,12,25,3,4.625,64,12,9.090909957885742,FALSE,FALSE,288875
2019-11-18,WALMART INC,"Consumer, Cyclical",Retail,Retail-Discount,120.25,27.1,1.7635803057641477,0.7728306651115417,24.19517102615694,342025160620,11,18.181800842285156,2,8.916669845581055,54.36360168457031,11,20,FALSE,FALSE,278344.5
2019-11-18,WESTROCK CO,Industrial,Packaging&Containers,Containers-Paper/Plastic,40.02,2.260002,4.647676197663954,1.341969609260559,10.313428345837357,10320938170.14,13,23.076900482177734,3,4.057690143585205,63.76919937133789,13,22.222200393676758,FALSE,FALSE,248453.91666666666
2019-11-18,WESTERN UNION CO,Financial,Diversified Finan Serv,Finance-Credit Card,27.08,10.02,2.9542097929133275,0.8629134893417358,14.783071485379912,11353451315.56,11,27.2726993560791,3,8.608329772949219,61.63639831542969,10,28.571399688720703,FALSE,FALSE,278100
2019-11-18,WEYERHAEUSER CO,Financial,REITS,REITS-Diversified,29.62,7.759999,4.591492283271825,1.0404689311981201,65.80540714980262,22071117947.24,11,27.2726993560791,3,8.816670417785645,63.545501708984375,10,28.571399688720703,FALSE,FALSE,257493.4
2019-11-18,WYNN RESORTS LTD,"Consumer, Cyclical",Lodging,Casino Hotels,120.15,21.24,3.3291718684977107,1.261033296585083,30.555546760127626,12898655910.900002,10,40,4,2.296299934387207,64.30000305175781,9,40,FALSE,FALSE,381520.78571428574
2019-11-18,CIMAREX ENERGY CO,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,46.55,-15.1,1.7185821953188594,1.1548689603805542,9.409336090385526,4739262017,10,20,2,7.38332986831665,67.19999694824219,10,0,FALSE,FALSE,290660.3333333333
2019-11-18,XCEL ENERGY INC,Utilities,Electric,Electric-Integrated,60.88,11.61,2.6609724125630283,0.512472927570343,24.352000427246093,32645870884.480007,13,23.076900482177734,3,8.916669845581055,65.07689666748047,13,21.428600311279297,FALSE,FALSE,251090.08333333334
2019-11-18,XILINX INC,Technology,Semiconductors,Electronic Compo-Semicon,92.38,7.210002,1.6020783925887492,0.9699890613555908,24.9235464533366,23230557672.959995,11,18.181800842285156,2,6.166669845581055,62.454498291015625,11,12.5,FALSE,FALSE,301089.3
2019-11-18,EXXON MOBIL CORP,Energy,Oil&Gas,Oil Comp-Integrated,68.52,0.3299976,5.078809134666501,1.0245440006256104,19.405612913248355,289915387642.32,10,30,3,6.75,64.5,10,5.555560111999512,FALSE,FALSE,366488.1
2019-11-18,DENTSPLY SIRONA INC,"Consumer, Non-cyclical",Healthcare-Products,Dental Supplies&Equip,56.27,19.06,0.7108583720640919,0.8275666832923889,32.10583368628468,12515217886.140001,12,16.66670036315918,2,6.492420196533203,66.08329772949219,11,0,FALSE,FALSE,281003.1818181818
2019-11-18,XEROX HOLDINGS CORP,Technology,Office/Business Equip,Office Automation&Equip,39.3,19.54,2.544529262086514,1.438357949256897,10.149675232870626,8496198657.299999,9,22.222200393676758,2,1.9642900228500366,54.444400787353516,7,11.111100196838379,FALSE,FALSE,NA
2019-11-18,XYLEM INC,Industrial,Machinery-Diversified,Machinery-Pumps,77.31,10.59,1.241753949737845,1.0924222469329834,19.399821925787773,13921897517.01,10,20,2,6.560609817504883,63.900001525878906,11,10,FALSE,FALSE,262253.8888888889
2019-11-18,YUM! BRANDS INC,"Consumer, Cyclical",Retail,Retail-Restaurants,98.28,6.360002,1.7094016560316572,0.7036956548690796,42.17692627676478,29725982264.16,11,27.2726993560791,3,5.541669845581055,60,12,16.66670036315918,FALSE,FALSE,257500
2019-11-18,ZIMMER BIOMET HOLDINGS INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,144.99,41.27,0.662251640826661,1.0319008827209473,26.754428254100457,29822175646.38,11,27.2726993560791,3,7.5,59.63639831542969,11,0,FALSE,FALSE,229992.66666666666
2019-11-18,ZIONS BANCORP NA,Financial,Banks,Commer Banks-Western US,49.305,8.564998,2.758340968066352,1.0909948348999023,11.474725072099762,8404720863.825,11,18.181800842285156,2,10.38640022277832,63.727298736572266,11,18.181800842285156,FALSE,FALSE,165784.1
2019-11-18,ZOETIS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,118.8,33.26,0.5520491610871093,1.0289844274520874,34.69385102663945,56584350900,11,18.181800842285156,2,5.645830154418945,66.545501708984375,12,44.444400787353516,FALSE,FALSE,325000
